"Library Name";"Library Type";"Library Language";"title";"originalTitle";"SeasonNames";"SeasonNumbers";"SeasonRatingKeys";"year";"tvdbid";"imdbid";"tmdbid";"ratingKey";"Path";"RootFoldername";"MultipleVersions";"PlexPosterUrl";"PlexBackgroundUrl";"PlexSeasonUrls"
"Movies";"movie";"en";"2 Fast 2 Furious";;;;;"2003";"20800";"tt0322259";"584";"41673";"/data/Movies/";"The Fast and The Furious";"False";"/library/metadata/41673/thumb/1728423071";"/library/metadata/41673/art/1728423071";
"Movies";"movie";"en";"6 Underground";;;;;"2019";"16304";"tt8106534";"509967";"56097";"/data/Movies/";"Six Underground (2019)";"False";"/library/metadata/56097/thumb/1728423073";;
"Movies";"movie";"en";"The 13th Warrior";;;;;"1999";"2131";"tt0120657";"1911";"15083";"/data/Movies/";"The 13th Warrior (1999)";"False";"/library/metadata/15083/thumb/1728423071";"/library/metadata/15083/art/1728423071";
"Movies";"movie";"en";"20,000 Leagues Under the Sea";;;;;"1954";"5592";"tt0046672";"173";"61517";"/data/Movies/";"20,000 Leagues Under the Sea (1954)";"False";"/library/metadata/61517/thumb/1728487730";"/library/metadata/61517/art/1728487730";
"Movies";"movie";"en";"21 Bridges";;;;;"2019";"22403";"tt8688634";"535292";"13931";"/data/Movies/";"21 Bridges (2019)";"False";"/library/metadata/13931/thumb/1728423072";"/library/metadata/13931/art/1728423072";
"Movies";"movie";"en";"21 Jump Street";;;;;"2012";"628";"tt1232829";"64688";"13936";"/data/Movies/";"21 Jump Street (2012)";"False";"/library/metadata/13936/thumb/1728423072";"/library/metadata/13936/art/1728423072";
"Movies";"movie";"en";"22 Jump Street";;;;;"2014";"735";"tt2294449";"187017";"13937";"/data/Movies/";"22 Jump Street (2014)";"False";"/library/metadata/13937/thumb/1728423072";"/library/metadata/13937/art/1728423072";
"Movies";"movie";"en";"25th Anniversary Studio Ghibli Concert";"久石譲 in 武道館 ~宮崎アニメと共に歩んだ25年間";;;;"2008";"33428";"tt4673554";"66943";"40700";"/data/Movies/";"Hisaishi Joe in Budoukan 2008";"False";"/library/metadata/40700/thumb/1728423072";"/library/metadata/40700/art/1728423072";
"Movies";"movie";"en";"28 Weeks Later";;;;;"2007";"835";"tt0463854";"1562";"61779";"/data/Movies/";"28 Weeks Later (2007)";"False";"/library/metadata/61779/thumb/1728488087";"/library/metadata/61779/art/1728488087";
"Movies";"movie";"en";"The 39 Steps";;;;;"2008";"35655";"tt1282016";"16877";"15218";"/data/Movies/";"The 39 Steps (2008)";"False";"/library/metadata/15218/thumb/1728423073";"/library/metadata/15218/art/1728423073";
"Movies";"movie";"en";"47 Ronin";;;;;"2013";"1535";"tt1335975";"64686";"13963";"/data/Movies/";"47 Ronin (2013)";"False";"/library/metadata/13963/thumb/1728423073";"/library/metadata/13963/art/1728423073";
"Movies";"movie";"en";"101 Dalmatians 2: Patch's London Adventure";"101 Dalmatians II: Patch's London Adventure";;;;"2002";"2070";"tt0324941";"13654";"55675";"/data/Movies/";"101 Dalmatians II Patch's London Adventure (2002)";"False";"/library/metadata/55675/thumb/1728423071";;
"Movies";"movie";"en";"102 Dalmatians";;;;;"2000";"5549";"tt0211181";"10481";"63683";"/data/Movies/";"102 Dalmatians (2000)";"False";"/library/metadata/63683/thumb/1728495366";"/library/metadata/63683/art/1728495366";
"Movies";"movie";"en";"200 Cigarettes";;;;;"1999";"12525";"tt0137338";"15256";"43711";"/data/Movies/";"200 Cigarettes (1999)";"False";"/library/metadata/43711/thumb/1728423071";"/library/metadata/43711/art/1728423071";
"Movies";"movie";"en";"300";;;;;"2007";"807";"tt0416449";"1271";"13944";"/data/Movies/";"300 (2007)";"False";"/library/metadata/13944/thumb/1728423073";"/library/metadata/13944/art/1728423073";
"Movies";"movie";"en";"1408";;;;;"2007";"1408";"tt0450385";"3021";"12389";"/data/Movies/";"1408 (2007)";"False";"/library/metadata/12389/thumb/1728423071";"/library/metadata/12389/art/1728423071";
"Movies";"movie";"en";"2012";;;;;"2009";"678";"tt1190080";"14161";"13919";"/data/Movies/";"2012 (2009)";"False";"/library/metadata/13919/thumb/1728423072";"/library/metadata/13919/art/1728423072";
"Movies";"movie";"en";"Abigail";;;;;"2024";"353024";"tt27489557";"1111873";"37863";"/data/Movies/";"Abigail (2024)";"False";"/library/metadata/37863/thumb/1728423073";"/library/metadata/37863/art/1728423073";
"Movies";"movie";"en";"Abominable";;;;;"2019";"12176";"tt6324278";"431580";"38040";"/data/Movies/";"Abominable (2019)";"False";"/library/metadata/38040/thumb/1728423073";"/library/metadata/38040/art/1728423073";
"Movies";"movie";"en";"The Abyss";;;;;"1989";"2273";"tt0096754";"2756";"15182";"/data/Movies/";"The Abyss (1989)";"False";"/library/metadata/15182/thumb/1728423073";"/library/metadata/15182/art/1728423073";
"Movies";"movie";"en";"The Addams Family";;;;;"2019";"63187";"tt1620981";"481084";"13507";"/data/Movies/";"The Addams Family (2019)";"False";"/library/metadata/13507/thumb/1728423074";"/library/metadata/13507/art/1728423074";
"Movies";"movie";"en";"The Adventures of Bullwhip Griffin";;;;;"1967";"4867";"tt0061333";"20237";"64201";"/data/Movies/";"The Adventures Of Bullwhip Griffin (1967)";"False";"/library/metadata/64201/thumb/1728495600";"/library/metadata/64201/art/1728495600";
"Movies";"movie";"en";"The Adventures of Huck Finn";;;;;"1993";"11310";"tt0106223";"34723";"63698";"/data/Movies/";"The Adventures of Huck Finn (1993)";"False";"/library/metadata/63698/thumb/1728495377";"/library/metadata/63698/art/1728495377";
"Movies";"movie";"en";"The Adventures of Ichabod and Mr. Toad";;;;;"1949";"3446";"tt0041094";"13465";"61442";"/data/Movies/";"The Adventures Of Ichabod and Mr. Toad - 1949";"False";"/library/metadata/61442/thumb/1728425723";"/library/metadata/61442/art/1728425723";
"Movies";"movie";"en";"Air";;;;;"2023";"343593";"tt16419074";"964980";"56295";"/data/Movies/";"Air (2023)";"False";"/library/metadata/56295/thumb/1728423074";"/library/metadata/56295/art/1728423074";
"Movies";"movie";"en";"Air Bud";;;;;"1997";"5794";"tt0118570";"20737";"63921";"/data/Movies/";"Air Bud (1997)";"False";"/library/metadata/63921/thumb/1728495422";"/library/metadata/63921/art/1728495422";
"Movies";"movie";"en";"Air Bud: Golden Receiver";;;;;"1998";"12160";"tt0140796";"21661";"63827";"/data/Movies/";"Air Bud Golden Receiver (1998)";"False";"/library/metadata/63827/thumb/1728495404";"/library/metadata/63827/art/1728495404";
"Movies";"movie";"en";"Air Bud: Seventh Inning Fetch";;;;;"2002";"10202";"tt0288415";"21518";"63872";"/data/Movies/";"Air Bud Seventh Inning Fetch (2002)";"False";"/library/metadata/63872/thumb/1728495411";"/library/metadata/63872/art/1728495411";
"Movies";"movie";"en";"Air Bud: Spikes Back";;;;;"2003";"13792";"tt0337812";"24794";"63481";"/data/Movies/";"Air Bud Spikes Back (2003)";"False";"/library/metadata/63481/thumb/1728495304";"/library/metadata/63481/art/1728495304";
"Movies";"movie";"en";"Air Bud: World Pup";"Air Bud 3: World Pup";;;;"2000";"11991";"tt0161220";"20755";"63494";"/data/Movies/";"Air Bud World Pup (2001)";"False";"/library/metadata/63494/thumb/1728495306";"/library/metadata/63494/art/1728495306";
"Movies";"movie";"en";"Air Buddies";;;;;"2006";"4877";"tt0470982";"9973";"63552";"/data/Movies/";"Air Buddies (2006)";"False";"/library/metadata/63552/thumb/1728495321";"/library/metadata/63552/art/1728495321";
"Movies";"movie";"en";"Airheads";;;;;"1994";"4360";"tt0109068";"13595";"14706";"/data/Movies/";"Airheads (1994)";"False";"/library/metadata/14706/thumb/1728423074";"/library/metadata/14706/art/1728423074";
"Movies";"movie";"en";"Aladdin";;;;;"1992";"285";"tt0103639";"812";"55439";"/data/Movies/";"Aladdin (1992)";"False";"/library/metadata/55439/thumb/1728423075";"/library/metadata/55439/art/1728423075";
"Movies";"movie";"en";"Aladdin";;;;;"2019";"6792";"tt6139732";"420817";"14729";"/data/Movies/";"Aladdin (2019)";"False";"/library/metadata/14729/thumb/1728423075";"/library/metadata/14729/art/1728423075";
"Movies";"movie";"en";"Aladdin and the King of Thieves";;;;;"1996";"1985";"tt0115491";"11238";"55441";"/data/Movies/";"Aladdin and the King of Thieves (1996)";"False";"/library/metadata/55441/thumb/1728423075";;
"Movies";"movie";"en";"Alexander and the Terrible, Horrible, No Good, Very Bad Day";;;;;"2014";"7994";"tt1698641";"218778";"63965";"/data/Movies/";"Alexander and the Terrible, Horrible, No Good, Very Bad Day (2014)";"False";"/library/metadata/63965/thumb/1728495437";"/library/metadata/63965/art/1728495437";
"Movies";"movie";"en";"Alice in Wonderland";;;;;"1951";"925";"tt0043274";"12092";"63692";"/data/Movies/";"Alice in Wonderland (1951)";"False";"/library/metadata/63692/thumb/1728495373";"/library/metadata/63692/art/1728495373";
"Movies";"movie";"en";"Alice in Wonderland";;;;;"2010";"693";"tt1014759";"12155";"14948";"/data/Movies/";"Alice in Wonderland (2010)";"False";"/library/metadata/14948/thumb/1728423075";"/library/metadata/14948/art/1728423075";
"Movies";"movie";"en";"Alice Through the Looking Glass";;;;;"2016";"589";"tt2567026";"241259";"15288";"/data/Movies/";"Alice Through the Looking Glass (2016)";"False";"/library/metadata/15288/thumb/1728423075";"/library/metadata/15288/art/1728423075";
"Movies";"movie";"en";"Alien";;;;;"1979";"264";"tt0078748";"348";"62234";"/data/Movies/";"Aliens";"False";"/library/metadata/62234/thumb/1728488271";"/library/metadata/62234/art/1728488271";
"Movies";"movie";"en";"Alien Resurrection";;;;;"1997";"784";"tt0118583";"8078";"62235";"/data/Movies/";"Aliens";"False";"/library/metadata/62235/thumb/1728488272";"/library/metadata/62235/art/1728488272";
"Movies";"movie";"en";"Alien vs. Predator";"AVP: Alien vs. Predator";;;;"2004";"1589";"tt0370263";"395";"62233";"/data/Movies/";"Aliens";"False";"/library/metadata/62233/thumb/1728488272";"/library/metadata/62233/art/1728488272";
"Movies";"movie";"en";"Alien³";;;;;"1992";"670";"tt0103644";"8077";"62245";"/data/Movies/";"Aliens";"False";"/library/metadata/62245/thumb/1728488275";"/library/metadata/62245/art/1728488275";
"Movies";"movie";"en";"Aliens";;;;;"1986";"654";"tt0090605";"679";"62236";"/data/Movies/";"Aliens";"False";"/library/metadata/62236/thumb/1728488274";"/library/metadata/62236/art/1728488274";
"Movies";"movie";"en";"Aliens vs. Predator: Requiem";"AVPR: Aliens vs Predator - Requiem";;;;"2007";"1227";"tt0758730";"440";"62241";"/data/Movies/";"Aliens";"False";"/library/metadata/62241/thumb/1728488274";"/library/metadata/62241/art/1728488274";
"Movies";"movie";"en";"Alita: Battle Angel";;;;;"2019";"1";"tt0437086";"399579";"14962";"/data/Movies/";"Alita Battle Angel (2019)";"False";"/library/metadata/14962/thumb/1728423076";"/library/metadata/14962/art/1728423076";
"Movies";"movie";"en";"All-Star Superman";;;;;"2011";"6568";"tt1699114";"56590";"61059";"/data/Movies/";"Superman";"False";"/library/metadata/61059/thumb/1728423077";"/library/metadata/61059/art/1728423077";
"Movies";"movie";"en";"Alley Cats Strike";;;;;"2000";"40663";"tt0217990";"72753";"55695";"/data/Movies/";"Alley Cats Strike (2000)";"False";"/library/metadata/55695/thumb/1728423077";;
"Movies";"movie";"en";"Almost Famous";;;;;"2000";"2441";"tt0181875";"786";"14963";"/data/Movies/";"Almost Famous (2000)";"False";"/library/metadata/14963/thumb/1728423077";"/library/metadata/14963/art/1728423077";
"Movies";"movie";"en";"Alpha Dog";;;;;"2006";"3774";"tt0426883";"7457";"15271";"/data/Movies/";"Alpha Dog (2006)";"False";"/library/metadata/15271/thumb/1728423077";"/library/metadata/15271/art/1728423077";
"Movies";"movie";"en";"The Amazing Spider-Man";;;;;"2012";"473";"tt0948470";"1930";"39632";"/data/Movies/";"The Amazing Spider-Man (2012)";"False";"/library/metadata/39632/thumb/1728423077";"/library/metadata/39632/art/1728423077";
"Movies";"movie";"en";"The Amazing Spider-Man 2";;;;;"2014";"552";"tt1872181";"102382";"39665";"/data/Movies/";"The Amazing Spider-Man 2 (2014)";"False";"/library/metadata/39665/thumb/1728423078";"/library/metadata/39665/art/1728423078";
"Movies";"movie";"en";"American Gangster";;;;;"2007";"839";"tt0765429";"4982";"15287";"/data/Movies/";"American Gangster (2007)";"False";"/library/metadata/15287/thumb/1728423078";"/library/metadata/15287/art/1728423078";
"Movies";"movie";"en";"American History X";;;;;"1998";"896";"tt0120586";"73";"13340";"/data/Movies/";"American History X (1998)";"False";"/library/metadata/13340/thumb/1728423078";"/library/metadata/13340/art/1728423078";
"Movies";"movie";"en";"American Psycho";;;;;"2000";"1182";"tt0144084";"1359";"61789";"/data/Movies/";"American Psycho (2000)";"False";"/library/metadata/61789/thumb/1728488087";"/library/metadata/61789/art/1728488087";
"Movies";"movie";"en";"Angels in the Outfield";;;;;"1994";"6489";"tt0109127";"24795";"64128";"/data/Movies/";"Angels in the Outfield (1994)";"False";"/library/metadata/64128/thumb/1728495474";"/library/metadata/64128/art/1728495474";
"Movies";"movie";"en";"Animaniacs: Wakko's Wish";;;;;"1999";"31262";"tt0164226";"73901";"38905";"/data/Movies/";"Wakko's Wish (1999)";"False";"/library/metadata/38905/thumb/1728423078";"/library/metadata/38905/art/1728423078";
"Movies";"movie";"en";"Anna and the Apocalypse";;;;;"2018";"4910";"tt6433880";"461928";"43759";"/data/Movies/";"Anna and the Apocalypse (2018)";"False";"/library/metadata/43759/thumb/1728423078";"/library/metadata/43759/art/1728423078";
"Movies";"movie";"en";"Annabelle";;;;;"2014";"4756";"tt3322940";"250546";"40413";"/data/Movies/";"The Conjuring Universe";"False";"/library/metadata/40413/thumb/1728488000";"/library/metadata/40413/art/1728488000";
"Movies";"movie";"en";"Annabelle Comes Home";;;;;"2019";"16669";"tt8350360";"521029";"40414";"/data/Movies/";"The Conjuring Universe";"False";"/library/metadata/40414/thumb/1728488001";"/library/metadata/40414/art/1728488001";
"Movies";"movie";"en";"Annabelle: Creation";;;;;"2017";"1198";"tt5140878";"396422";"40415";"/data/Movies/";"The Conjuring Universe";"False";"/library/metadata/40415/thumb/1728488002";"/library/metadata/40415/art/1728488002";
"Movies";"movie";"en";"Annie Hall";;;;;"1977";"3855";"tt0075686";"703";"13341";"/data/Movies/";"Annie Hall (1977)";"False";"/library/metadata/13341/thumb/1728423079";"/library/metadata/13341/art/1728423079";
"Movies";"movie";"en";"Ant-Man";;;;;"2015";"163";"tt0478970";"102899";"40792";"/data/Movies/";"Ant-Man (2015)";"False";"/library/metadata/40792/thumb/1728423079";"/library/metadata/40792/art/1728423079";
"Movies";"movie";"en";"Ant-Man and the Wasp";;;;;"2018";"28";"tt5095030";"363088";"40793";"/data/Movies/";"Ant-Man and the Wasp (2018)";"False";"/library/metadata/40793/thumb/1728423079";"/library/metadata/40793/art/1728423079";
"Movies";"movie";"en";"Antlers";;;;;"2021";"132175";"tt7740510";"516329";"13342";"/data/Movies/";"Antlers (2021)";"False";"/library/metadata/13342/thumb/1728423079";"/library/metadata/13342/art/1728423079";
"Movies";"movie";"en";"Apocalypse Now";;;;;"1979";"1077";"tt0078788";"28";"13356";"/data/Movies/";"Apocalypse Now (1979)";"False";"/library/metadata/13356/thumb/1728423080";"/library/metadata/13356/art/1728423080";
"Movies";"movie";"en";"The Apple Dumpling Gang";;;;;"1975";"13811";"tt0072653";"18660";"63875";"/data/Movies/";"The Apple Dumpling Gang (1975)";"False";"/library/metadata/63875/thumb/1728495411";"/library/metadata/63875/art/1728495411";
"Movies";"movie";"en";"The Apple Dumpling Gang Rides Again";;;;;"1979";"31717";"tt0078790";"22328";"61626";"/data/Movies/";"The Apple Dumpling Gang Rides Again (1979)";"False";"/library/metadata/61626/thumb/1728487800";"/library/metadata/61626/art/1728487800";
"Movies";"movie";"en";"Aquaman";;;;;"2018";"39";"tt1477834";"297802";"38923";"/data/Movies/";"Aquaman (2018)";"False";"/library/metadata/38923/thumb/1728423080";"/library/metadata/38923/art/1728423080";
"Movies";"movie";"en";"Arcadian";;;;;"2024";"355133";"tt22939186";"1051896";"37879";"/data/Movies/";"Arcadian (2024)";"False";"/library/metadata/37879/thumb/1728423080";"/library/metadata/37879/art/1728423080";
"Movies";"movie";"en";"The AristoCats";;;;;"1970";"696";"tt0065421";"10112";"63728";"/data/Movies/";"The Aristocats (1970)";"False";"/library/metadata/63728/thumb/1728495392";"/library/metadata/63728/art/1728495392";
"Movies";"movie";"en";"Armageddon";;;;;"1998";"612";"tt0120591";"95";"13359";"/data/Movies/";"Armageddon (1998)";"False";"/library/metadata/13359/thumb/1728423080";"/library/metadata/13359/art/1728423080";
"Movies";"movie";"en";"Army of Darkness";;;;;"1992";"1446";"tt0106308";"766";"61788";"/data/Movies/";"Army of Darkness (1992)";"False";"/library/metadata/61788/thumb/1728488087";"/library/metadata/61788/art/1728488087";
"Movies";"movie";"en";"Around the World in 80 Days";;;;;"2004";"681";"tt0327437";"10204";"55698";"/data/Movies/";"Around the World in 80 Days (2004)";"False";"/library/metadata/55698/thumb/1728423081";;
"Movies";"movie";"en";"Arthur Christmas";;;;;"2011";"2483";"tt1430607";"51052";"43771";"/data/Movies/";"Arthur Christmas (2011)";"False";"/library/metadata/43771/thumb/1728423081";"/library/metadata/43771/art/1728423081";
"Movies";"movie";"en";"The Assassination of Jesse James by the Coward Robert Ford";;;;;"2007";"3596";"tt0443680";"4512";"13543";"/data/Movies/";"The Assassination of Jesse James by the Coward Robert Ford (2007)";"False";"/library/metadata/13543/thumb/1728423081";"/library/metadata/13543/art/1728423081";
"Movies";"movie";"en";"The Astronaut Farmer";;;;;"2006";"10107";"tt0469263";"5172";"13544";"/data/Movies/";"The Astronaut Farmer (2006)";"False";"/library/metadata/13544/thumb/1728423081";"/library/metadata/13544/art/1728423081";
"Movies";"movie";"en";"Atlantis: Milo's Return";;;;;"2003";"4463";"tt0344864";"8965";"55699";"/data/Movies/";"Atlantis Milo's Return (2003)";"False";"/library/metadata/55699/thumb/1728423081";;
"Movies";"movie";"en";"Atlantis: The Lost Empire";;;;;"2001";"768";"tt0230011";"10865";"55700";"/data/Movies/";"Atlantis The Lost Empire (2001)";"False";"/library/metadata/55700/thumb/1728423081";;
"Movies";"movie";"en";"Atonement";;;;;"2007";"1828";"tt0783233";"4347";"13362";"/data/Movies/";"Atonement (2007)";"False";"/library/metadata/13362/thumb/1728423081";"/library/metadata/13362/art/1728423081";
"Movies";"movie";"en";"Avalon High";;;;;"2010";"6806";"tt1614950";"50479";"64133";"/data/Movies/";"Avalon High (2011)";"False";"/library/metadata/64133/thumb/1728495478";"/library/metadata/64133/art/1728495478";
"Movies";"movie";"en";"Avatar";;;;;"2009";"165";"tt0499549";"19995";"13373";"/data/Movies/";"Avatar (2009)";"False";"/library/metadata/13373/thumb/1728423082";"/library/metadata/13373/art/1728423082";
"Movies";"movie";"en";"The Avengers";;;;;"2012";"31";"tt0848228";"24428";"41173";"/data/Movies/";"The Avengers (2012)";"False";"/library/metadata/41173/thumb/1728423082";"/library/metadata/41173/art/1728423082";
"Movies";"movie";"en";"Avengers Confidential: Black Widow & Punisher";"アベンジャーズ コンフィデンシャル：ブラック・ウィドウ ＆ パニッシャー";;;;"2014";"5853";"tt3482378";"257346";"39830";"/data/Movies/";"Avengers Confidential - Black Widow and Punisher";"False";"/library/metadata/39830/thumb/1728423082";"/library/metadata/39830/art/1728423082";
"Movies";"movie";"en";"Avengers: Infinity War";;;;;"2018";"8";"tt4154756";"299536";"40859";"/data/Movies/";"Avengers Infinity War (2018)";"False";"/library/metadata/40859/thumb/1728423082";"/library/metadata/40859/art/1728423082";
"Movies";"movie";"en";"Babel";;;;;"2006";"1673";"tt0449467";"1164";"13378";"/data/Movies/";"Babel (2006)";"False";"/library/metadata/13378/thumb/1728423082";"/library/metadata/13378/art/1728423082";
"Movies";"movie";"en";"Babes in Toyland";;;;;"1961";"23045";"tt0054649";"32611";"43772";"/data/Movies/";"Babes in Toyland (1961)";"False";"/library/metadata/43772/thumb/1728423082";"/library/metadata/43772/art/1728423082";
"Movies";"movie";"en";"Back to the Future";;;;;"1985";"299";"tt0088763";"105";"63376";"/data/Movies/";"Back to the Future";"False";"/library/metadata/63376/thumb/1728488429";"/library/metadata/63376/art/1728488429";
"Movies";"movie";"en";"Back to the Future Part II";;;;;"1989";"1605";"tt0096874";"165";"63384";"/data/Movies/";"Back to the Future";"False";"/library/metadata/63384/thumb/1728488430";"/library/metadata/63384/art/1728488430";
"Movies";"movie";"en";"Back to the Future Part III";;;;;"1990";"2290";"tt0099088";"196";"63385";"/data/Movies/";"Back to the Future";"False";"/library/metadata/63385/thumb/1728488431";"/library/metadata/63385/art/1728488431";
"Movies";"movie";"en";"Bad Boys";;;;;"1995";"898";"tt0112442";"9737";"62283";"/data/Movies/";"Bad Boys";"False";"/library/metadata/62283/thumb/1728488284";"/library/metadata/62283/art/1728488284";
"Movies";"movie";"en";"Bad Boys for Life";;;;;"2020";"25615";"tt1502397";"38700";"62285";"/data/Movies/";"Bad Boys";"False";"/library/metadata/62285/thumb/1728488286";"/library/metadata/62285/art/1728488286";
"Movies";"movie";"en";"Bad Boys II";;;;;"2003";"2079";"tt0172156";"8961";"62284";"/data/Movies/";"Bad Boys";"False";"/library/metadata/62284/thumb/1728488286";"/library/metadata/62284/art/1728488286";
"Movies";"movie";"en";"Bad Boys: Ride or Die";;;;;"2024";"88362";"tt4919268";"573435";"62286";"/data/Movies/";"Bad Boys";"False";"/library/metadata/62286/thumb/1728488286";"/library/metadata/62286/art/1728488286";
"Movies";"movie";"en";"Bad Hair Day";;;;;"2015";"13221";"tt3856042";"317198";"63841";"/data/Movies/";"Bad Hair Day (2015)";"False";"/library/metadata/63841/thumb/1728495406";"/library/metadata/63841/art/1728495406";
"Movies";"movie";"en";"Bad Moms";;;;;"2016";"1841";"tt4651520";"376659";"43776";"/data/Movies/";"Bad Moms (2016)";"False";"/library/metadata/43776/thumb/1728423084";"/library/metadata/43776/art/1728423084";
"Movies";"movie";"en";"A Bad Moms Christmas";;;;;"2017";"962";"tt6359956";"431530";"43712";"/data/Movies/";"A Bad Moms Christmas (2017)";"False";"/library/metadata/43712/thumb/1728423084";"/library/metadata/43712/art/1728423084";
"Movies";"movie";"en";"Bad Santa";;;;;"2003";"2460";"tt0307987";"10147";"43798";"/data/Movies/";"Bad Santa (2003)";"False";"/library/metadata/43798/thumb/1728423084";"/library/metadata/43798/art/1728423084";
"Movies";"movie";"en";"Bad Santa 2";;;;;"2016";"4414";"tt1798603";"338964";"43799";"/data/Movies/";"Bad Santa 2 (2016)";"False";"/library/metadata/43799/thumb/1728423084";"/library/metadata/43799/art/1728423084";
"Movies";"movie";"en";"Bambi";;;;;"1942";"1151";"tt0034492";"3170";"63619";"/data/Movies/";"Bambi (1942)";"False";"/library/metadata/63619/thumb/1728495352";"/library/metadata/63619/art/1728495352";
"Movies";"movie";"en";"Bambi II";;;;;"2006";"3802";"tt0447854";"13205";"63858";"/data/Movies/";"Bambi II (2006)";"False";"/library/metadata/63858/thumb/1728495409";"/library/metadata/63858/art/1728495409";
"Movies";"movie";"en";"The Bank Job";;;;;"2008";"2477";"tt0200465";"8848";"13580";"/data/Movies/";"The Bank Job (2008)";"False";"/library/metadata/13580/thumb/1728423085";"/library/metadata/13580/art/1728423085";
"Movies";"movie";"en";"The Banshees of Inisherin";;;;;"2022";"175911";"tt11813216";"674324";"55364";"/data/Movies/";"The Banshees of Inisherin 2022";"False";"/library/metadata/55364/thumb/1728423085";"/library/metadata/55364/art/1728423085";
"Movies";"movie";"en";"The Barefoot Executive";;;;;"1971";"70481";"tt0066811";"20173";"63603";"/data/Movies/";"The Barefoot Executive (1971)";"False";"/library/metadata/63603/thumb/1728495343";"/library/metadata/63603/art/1728495343";
"Movies";"movie";"en";"Batman";;;;;"1989";"1204";"tt0096895";"268";"38932";"/data/Movies/";"Batman";"False";"/library/metadata/38932/thumb/1728423085";"/library/metadata/38932/art/1728423085";
"Movies";"movie";"en";"The Batman";;;;;"2022";"15778";"tt1877830";"414906";"39234";"/data/Movies/";"Batman";"False";"/library/metadata/39234/thumb/1728423085";"/library/metadata/39234/art/1728423085";
"Movies";"movie";"en";"Batman & Mr. Freeze: SubZero";;;;;"1998";"8876";"tt0143127";"15805";"61057";"/data/Movies/";"Batman";"False";"/library/metadata/61057/thumb/1728423086";"/library/metadata/61057/art/1728423086";
"Movies";"movie";"en";"Batman & Robin";;;;;"1997";"1704";"tt0118688";"415";"38926";"/data/Movies/";"Batman";"False";"/library/metadata/38926/thumb/1728423086";"/library/metadata/38926/art/1728423086";
"Movies";"movie";"en";"Batman and Superman: Battle of the Super Sons";;;;;"2022";"332895";"tt21197740";"886396";"39014";"/data/Movies/";"Batman";"False";"/library/metadata/39014/thumb/1728423087";"/library/metadata/39014/art/1728423087";
"Movies";"movie";"en";"Batman Begins";;;;;"2005";"293";"tt0372784";"272";"38965";"/data/Movies/";"Batman";"False";"/library/metadata/38965/thumb/1728423086";"/library/metadata/38965/art/1728423086";
"Movies";"movie";"en";"Batman Beyond: Return of the Joker";;;;;"2000";"5402";"tt0233298";"16234";"38966";"/data/Movies/";"Batman";"False";"/library/metadata/38966/thumb/1728423086";"/library/metadata/38966/art/1728423086";
"Movies";"movie";"en";"Batman Forever";;;;;"1995";"1180";"tt0112462";"414";"38967";"/data/Movies/";"Batman";"False";"/library/metadata/38967/thumb/1728423087";"/library/metadata/38967/art/1728423087";
"Movies";"movie";"en";"Batman Returns";;;;;"1992";"865";"tt0103776";"364";"38994";"/data/Movies/";"Batman";"False";"/library/metadata/38994/thumb/1728423087";"/library/metadata/38994/art/1728423087";
"Movies";"movie";"en";"Batman Unlimited: Monster Mayhem";;;;;"2015";"7838";"tt4729754";"342917";"61043";"/data/Movies/";"Batman";"False";"/library/metadata/61043/thumb/1728423087";"/library/metadata/61043/art/1728423087";
"Movies";"movie";"en";"Batman v Superman: Dawn of Justice";;;;;"2016";"158";"tt2975590";"209112";"39018";"/data/Movies/";"Batman";"False";"/library/metadata/39018/thumb/1728423088";"/library/metadata/39018/art/1728423088";
"Movies";"movie";"en";"Batman vs Teenage Mutant Ninja Turtles";;;;;"2019";"59371";"tt9775360";"581997";"39022";"/data/Movies/";"Batman";"False";"/library/metadata/39022/thumb/1728423088";"/library/metadata/39022/art/1728423088";
"Movies";"movie";"en";"Batman vs. Robin";;;;;"2015";"6949";"tt4324274";"321528";"61039";"/data/Movies/";"Batman";"False";"/library/metadata/61039/thumb/1728423088";"/library/metadata/61039/art/1728423088";
"Movies";"movie";"en";"Batman: Assault on Arkham";;;;;"2014";"4116";"tt3139086";"242643";"60988";"/data/Movies/";"Batman";"False";"/library/metadata/60988/thumb/1728423088";"/library/metadata/60988/art/1728423088";
"Movies";"movie";"en";"Batman: Bad Blood";;;;;"2016";"7246";"tt4870838";"366924";"61052";"/data/Movies/";"Batman";"False";"/library/metadata/61052/thumb/1728423089";"/library/metadata/61052/art/1728423089";
"Movies";"movie";"en";"Batman: Gotham Knight";;;;;"2008";"4605";"tt1117563";"13851";"38968";"/data/Movies/";"Batman";"False";"/library/metadata/38968/thumb/1728423089";"/library/metadata/38968/art/1728423089";
"Movies";"movie";"en";"Batman: Hush";;;;;"2019";"18090";"tt8752440";"537056";"38971";"/data/Movies/";"Batman";"False";"/library/metadata/38971/thumb/1728423089";"/library/metadata/38971/art/1728423089";
"Movies";"movie";"en";"Batman: Mask of the Phantasm";;;;;"1993";"6057";"tt0106364";"14919";"38993";"/data/Movies/";"Batman";"False";"/library/metadata/38993/thumb/1728423089";"/library/metadata/38993/art/1728423089";
